Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street,Location
191412212,2019-05-11,830.0,14,Pacific,1431,60,M,B,18.0,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,OCEAN FRONT                  WK,MARKET,"(33.9875, -118.4741)"
5626769,2019-05-12,419.0,14,Pacific,1464,36,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA                 FY,HOWARD HUGHES,"(33.9759, -118.4156)"
191910530,2019-05-10,1925.0,19,Mission,1935,56,M,W,18.0,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,SEPULVEDA,SAN FERNANDO MIS,"(34.2752, -118.4603)"
5625718,2019-05-10,2345.0,12,77th Street,1205,35,M,H,16.0,Narcotic Drug Laws,F,4573.8PC,POSS DRUGS/ALCOHOLIC BEV:PRISON/JAIL,1300 W  52ND                         ST,,"(33.9974, -118.2982)"
190113353,2019-05-09,1815.0,1,Central,195,36,M,W,17.0,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,HOPE,PICO,"(34.0335, -118.2619)"
5626709,2019-05-12,59.0,4,Hollenbeck,423,47,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,5                            FY,MAIN ST,"(34.0651, -118.2116)"
190113791,2019-05-11,2130.0,1,Central,166,41,M,B,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,6TH                          ST,SAN JULIAN,"(34.0428, -118.2461)"
5628258,2019-05-14,200.0,11,Northeast,1128,73,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,AVENUE 63,YORK,"(34.1148, -118.1826)"
190113753,2019-05-15,900.0,1,Central,153,57,F,H,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,600 S  BROADWAY,,"(34.0467, -118.252)"
5625842,2019-05-11,243.0,4,Hollenbeck,479,58,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GOLDEN STATE                 FY,INDIANA                      ST,"(34.0248, -118.1956)"
190211380,2019-05-08,1515.0,2,Rampart,295,59,M,H,18.0,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,UNION                        AV,PICO                         BL,"(34.0446, -118.2769)"
5626543,2019-05-11,2147.0,13,Newton,1371,22,M,B,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,FIGUEROA,SLAUSON,"(33.9924, -118.2772)"
5626884,2019-05-12,845.0,10,West Valley,1015,48,F,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,7500    DARBY                        AV,,"(34.2066, -118.5328)"
5626744,2019-05-12,310.0,14,Pacific,1494,52,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,500    WORLD                        WY,,"(33.9428, -118.4054)"
5628135,2019-05-13,2130.0,3,Southwest,314,25,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,3RD                          AV,ADAMS,"(34.0327, -118.3201)"
5619339,2019-05-03,2245.0,19,Mission,1991,26,M,H,16.0,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,8000    LANGDON                      AV,,"(34.216, -118.4678)"
192110140,2019-05-08,1823.0,21,Topanga,2107,30,M,H,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,ROSCOE                       BL,DE SOTO,"(34.22, -118.5885)"
190113761,2019-05-11,1830.0,1,Central,192,47,F,W,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,18TH                         ST,FIGUEROA                     ST,"(34.0359, -118.2711)"
5626837,2019-05-12,800.0,10,West Valley,1008,22,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ROSCOE,BALBOA                       BL,"(34.2212, -118.5027)"
5626716,2019-05-12,200.0,4,Hollenbeck,459,21,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CESAR E CHAVEZ,CONCORD,"(34.041, -118.1947)"
190211465,2019-05-16,1650.0,2,Rampart,245,16,M,W,17.0,Liquor Laws,M,25662BP,MINOR POSSESS ALCOHOL,2200 W  6TH                          ST,,"(34.0601, -118.2761)"
5626705,2019-05-12,145.0,3,Southwest,398,21,M,H,22.0,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,FIGUEROA,42ND                         PL,"(34.0063, -118.2827)"
5625737,2019-05-11,25.0,14,Pacific,1409,23,M,B,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,VENICE,CULVER,"(34.027, -118.3924)"
5626664,2019-05-12,120.0,13,Newton,1342,37,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,METTLER,SAN PEDRO,"(34.0144, -118.2705)"
5625856,2019-05-11,350.0,3,Southwest,376,28,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,EXPOSITION,WESTERN,"(34.0183, -118.3089)"
5628207,2019-05-14,21.0,14,Pacific,1494,38,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,7100 W  IMPERIAL                     HY,,"(33.9314, -118.4196)"
5624911,2019-05-09,2310.0,5,Harbor,523,43,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,JOHN S GIBSON                DR,CHANNEL                      ST,"(33.7538, -118.2905)"
190113453,2019-04-27,1120.0,1,Central,154,57,M,B,17.0,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,6TH,SPRING,"(34.046, -118.2509)"
191609150,2019-05-09,1830.0,16,Foothill,1663,32,M,H,18.0,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,ILEX                         AV,SHELDON                      ST,"(34.2399, -118.3959)"
5626518,2019-05-11,2046.0,19,Mission,1936,21,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,RINALDI,LAUREL CANYON,"(34.2799, -118.4546)"
5626731,2019-05-12,401.0,12,77th Street,1267,25,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FIGUEROA                     ST,MANCHESTER                   AV,"(33.9601, -118.2827)"
190113794,2019-05-15,1345.0,1,Central,174,57,M,B,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,8TH                          ST,MAIN,"(34.0428, -118.2532)"
5628067,2019-05-13,1925.0,15,N Hollywood,1512,48,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,RAYMER                       ST,COLDWATER CANYON             AV,"(34.2046, -118.4138)"
190611965,2019-05-15,1830.0,6,Hollywood,645,27,M,W,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,1700 N  SYCAMORE                     AV,,"(34.1016, -118.3433)"
5626213,2019-05-11,1040.0,6,Hollywood,663,25,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,DE LONGPRE                   AV,MC CADDEN                    PL,"(34.0907, -118.3384)"
191910527,2019-05-10,1750.0,19,Mission,1964,25,M,H,18.0,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,NORDHOFF,VAN NUYS,"(34.2354, -118.4517)"
5628054,2019-05-13,1915.0,16,Foothill,1681,50,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,8800    MOREHART                     AV,,"(34.2299, -118.403)"
5628197,2019-05-13,2347.0,8,West LA,805,29,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SAN DIEGO                    FY,SKIRBALL CENTER              DR,"(34.1226, -118.4784)"
190611723,2019-05-03,5.0,6,Hollywood,636,21,F,O,17.0,Liquor Laws,M,25658(A)BP,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,1700    VINE                         ST,,"(34.1034, -118.3325)"
190113457,2019-05-08,1715.0,1,Central,166,60,M,B,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,6TH,SAN JULIAN,"(34.0428, -118.2461)"
5625820,2019-05-11,226.0,16,Foothill,1681,32,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WICKS                        ST,LAUREL CANYON                BL,"(34.2278, -118.4022)"
5626537,2019-05-11,2049.0,13,Newton,1309,52,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA FE,11TH                         ST,"(34.0237, -118.23)"
5627503,2019-05-13,109.0,14,Pacific,1494,41,M,O,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,5700 W  CENTURY                      BL,,"(33.9455, -118.3816)"
5626495,2019-05-11,1933.0,14,Pacific,1405,27,M,H,22.0,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,SAN DIEGO                    FY,SANTA MONICA                 FY,"(34.0306, -118.4134)"
5626545,2019-05-11,2010.0,8,West LA,872,26,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,14800    PCH,,"(34.0279, -118.5188)"
5627116,2019-05-12,2011.0,16,Foothill,1606,23,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FOOTHILL,OSBORNE                      ST,"(34.276, -118.3783)"
5626402,2019-05-11,1715.0,1,Central,191,40,F,B,22.0,Driving Under Influence,M,23152(C)VC,DRUNK DRIVING ADDICT DRIVE VEHICLE,SANTA MONICA                 FY,CRENSHAW                     BL,"(34.0388, -118.2717)"
190509877,2019-05-09,1800.0,5,Harbor,584,17,M,H,17.0,Liquor Laws,M,25662(A)BP,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,PASEO DEL MAR,GAFFEY                       ST,"(33.707, -118.2939)"
5626728,2019-05-12,124.0,11,Northeast,1101,28,F,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VENTURA                      FY,FOREST LAWN,"(34.155, -118.3109)"
5628066,2019-05-13,1810.0,13,Newton,1317,57,M,H,22.0,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,WASHINGTON,CENTRAL,"(34.0231, -118.248)"
5626122,2019-05-11,802.0,6,Hollywood,647,21,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,US101 SB,WESTERN,"(34.0998, -118.3211)"
5626692,2019-05-12,38.0,12,77th Street,1219,28,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HARBOR                       FY,MARTIN LUTHER KI             BL,"(33.9925, -118.2816)"
5626494,2019-05-11,2019.0,15,N Hollywood,1503,30,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LAURELGROVE,VANOWEN,"(34.194, -118.4008)"
191311545,2019-05-15,2150.0,13,Newton,1364,51,M,B,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,48TH                         ST,CENTRAL                      AV,"(33.9998, -118.2565)"
191311662,2019-05-16,1920.0,13,Newton,1307,46,M,B,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,AGATHA,GLADYS,"(34.0374, -118.245)"
190113752,2019-05-16,1550.0,1,Central,147,53,F,B,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,WALL                         ST,WINSTON                      ST,"(34.0449, -118.2458)"
5628404,2019-05-14,845.0,15,N Hollywood,1522,24,F,B,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,VICTORY,MORSE,"(34.1867, -118.4159)"
190113456,2019-05-08,1520.0,1,Central,157,60,M,B,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,6TH,SAN PEDRO,"(34.0417, -118.2443)"
190509873,2019-05-09,1755.0,5,Harbor,584,14,F,H,17.0,Liquor Laws,M,25662(A)BP,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,800 S  PASEO DEL MAR,,"(33.707, -118.2939)"
5626946,2019-05-12,1150.0,18,Southeast,1802,37,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,100 W  92ND                         ST,,"(33.9529, -118.2739)"
190211381,2019-05-08,1515.0,2,Rampart,295,20,M,H,17.0,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,UNION,PICO,"(34.0446, -118.2769)"
5627166,2019-05-12,2121.0,2,Rampart,279,26,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GARLAND,JAMES WOOD                   BL,"(34.0481, -118.2712)"
192110116,2019-05-08,1835.0,21,Topanga,2107,28,M,H,18.0,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,DE SOTO,ROSCOE,"(34.22, -118.5885)"
190611722,2019-05-03,1000.0,6,Hollywood,636,22,F,H,17.0,Liquor Laws,M,25658(A)BP,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,1700    VINE                         ST,,"(34.1034, -118.3325)"
5625855,2019-05-11,350.0,4,Hollenbeck,459,27,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,3100    MALABAR                      ST,,"(34.0459, -118.1966)"
5627461,2019-05-12,2333.0,15,N Hollywood,1596,56,F,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FRUITLAND,VENTURA,"(34.1411, -118.372)"
190113793,2019-05-15,1420.0,1,Central,174,32,M,W,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,8TH                          ST,SPRING                       ST,"(34.0431, -118.2536)"
5626747,2019-05-12,313.0,3,Southwest,359,23,F,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HARBOR                       FY,EXPOSITION                   BL,"(34.0184, -118.2799)"
5626737,2019-05-12,140.0,4,Hollenbeck,488,52,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,5                            FY,INDIANA                      ST,"(34.0238, -118.2058)"
5626558,2019-05-11,2207.0,19,Mission,1913,29,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,13300    HERRICK                      AV,,"(34.3131, -118.4632)"
5626707,2019-05-12,326.0,17,Devonshire,1754,46,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,REGAN                        FY,LOUISE,"(34.2538, -118.5371)"
190113762,2019-05-09,2235.0,1,Central,192,38,M,B,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,VENICE                       BL,HOPE                         ST,"(34.0367, -118.2682)"
5629056,2019-05-14,1750.0,15,N Hollywood,1567,29,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,LANKERSHIM                   BL,VENTURA                      FY,"(34.1499, -118.3635)"
5626885,2019-05-12,845.0,19,Mission,1958,26,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,9600    DORRINGTON                   AV,,"(34.2447, -118.4454)"
5626488,2019-05-11,1920.0,9,Van Nuys,971,28,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,PEACH,CAMARILLO,"(34.1576, -118.4673)"
5627498,2019-05-13,45.0,21,Topanga,2129,22,M,H,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,LANARK,WINNETKA,"(34.218, -118.571)"
190611595,2019-05-09,1930.0,6,Hollywood,645,26,M,B,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,SUNSET                       BL,LA BREA,"(34.098, -118.3441)"
5626928,2019-05-12,1300.0,19,Mission,1952,28,M,B,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,SEPULVEDA                    BL,LASSEN                       ST,"(34.25, -118.4675)"
5626487,2019-05-11,2015.0,19,Mission,1936,67,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,RINALDI,LAUREL CANYON                BL,"(34.2799, -118.4546)"
5626131,2019-05-11,815.0,5,Harbor,587,46,F,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,GAFFEY,MIRAFLORES,"(33.7136, -118.2904)"
5627475,2019-05-13,108.0,15,N Hollywood,1501,26,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SATICOY,ETHEL,"(34.2074, -118.4182)"
5628142,2019-05-13,2200.0,14,Pacific,1494,30,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,IMPERIAL                     HY,SEPULVEDA                    BL,"(33.9309, -118.3961)"
5625382,2019-05-10,1350.0,19,Mission,1903,23,F,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,OLIVE VIEW,COBALT,"(34.3241, -118.4508)"
191910528,2019-05-10,1750.0,19,Mission,1964,56,M,H,18.0,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,TOBIAS,NORDHOFF,"(34.2354, -118.4517)"
191412293,2019-05-11,1345.0,14,Pacific,1412,52,M,B,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MAIN                         ST,WESTMINSTER                  AV,"(33.9901, -118.4726)"
5627436,2019-05-12,2315.0,21,Topanga,2136,31,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,COHASSET,VARIEL,"(34.2065, -118.5929)"
5626715,2019-05-12,359.0,10,West Valley,1049,25,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,KILLION,BALBOA,"(34.1712, -118.5011)"
190113799,2019-05-15,1120.0,1,Central,156,59,M,H,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,400 E  5TH                          ST,,"(34.0446, -118.245)"
5626433,2019-05-11,1905.0,15,N Hollywood,1515,26,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,VANOWEN,RADFORD,"(34.194, -118.3921)"
5626677,2019-05-12,15.0,13,Newton,1317,23,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,NAOMI                        AV,WASHINGTON                   BL,"(34.0224, -118.2486)"
190611947,2019-05-16,2030.0,6,Hollywood,645,42,M,W,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,HOLLYWOOD                    BL,ORANGE                       AV,"(34.1016, -118.3414)"
190509874,2019-05-09,1800.0,5,Harbor,584,16,M,H,17.0,Liquor Laws,M,25662(A)BP,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,PASEO DEL MAR,GAFFEY                       ST,"(33.707, -118.2939)"
190113631,2019-05-10,1920.0,1,Central,155,56,M,B,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,6TH                          ST,MAPLE,"(34.0439, -118.2479)"
5625216,2019-05-10,830.0,20,Olympic,2005,27,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ARDMORE,MELROSE,"(34.0836, -118.3017)"
5626799,2019-05-12,540.0,18,Southeast,1842,32,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,113TH                        ST,MAIN                         ST,"(33.932, -118.2739)"
5629324,2019-05-15,11.0,15,N Hollywood,1596,21,M,H,22.0,Driving Under Influence,F,23153(F)VC,DUI OF A DRUG CAUSING INJURY,CAHUENGA,REGAL,"(34.1339, -118.3744)"
190211442,2019-05-13,1145.0,2,Rampart,247,27,M,H,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,6TH,BONNIE BRAE,"(34.0585, -118.2724)"
5628345,2019-05-14,330.0,9,Van Nuys,989,26,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WOODMAN                      AV,VALLEY HEART,"(34.1493, -118.4307)"
5629099,2019-05-14,1944.0,13,Newton,1343,32,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,JEFFERSON,WADSWORTH,"(34.0127, -118.2589)"
5624802,2019-05-09,2200.0,19,Mission,1902,20,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,14300    TYLER                        ST,,"(34.3183, -118.4443)"
5626755,2019-05-12,247.0,13,Newton,1323,27,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,17TH                         ST,NAOMI                        AV,"(34.0219, -118.2571)"
190113455,2019-05-08,1505.0,1,Central,176,52,M,H,17.0,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,7TH,SAN JULIAN,"(34.0412, -118.2474)"
5627163,2019-05-12,2100.0,19,Mission,1983,39,M,H,16.0,Narcotic Drug Laws,F,4573.8PC,POSS DRUGS/ALCOHOLIC BEV:PRISON/JAIL,8400    SEPULVEDA                    BL,,"(34.2231, -118.4677)"
5627453,2019-05-12,2310.0,11,Northeast,1143,55,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ROWENA                       ST,HYPERION                     ST,"(34.1092, -118.2714)"
190509871,2019-05-09,1755.0,5,Harbor,584,16,F,H,17.0,Liquor Laws,M,25662(A)BP,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,800 S  PASEO DEL MAR,,"(33.707, -118.2939)"
5627413,2019-05-12,2237.0,1,Central,121,29,M,O,22.0,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,HARBOR                       FY,HOLLYWOOD                    FY,"(34.0601, -118.2502)"
190211382,2019-05-08,1515.0,2,Rampart,295,31,M,H,18.0,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,UNION,PICO,"(34.0446, -118.2769)"
5623983,2019-05-09,140.0,18,Southeast,1841,31,M,H,22.0,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,IMPERIAL,FIGUEROA,"(33.931, -118.2826)"
5626695,2019-05-11,2330.0,18,Southeast,1849,55,M,B,22.0,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,114TH                        ST,WILMINGTON                   AV,"(33.9315, -118.239)"
5626492,2019-05-11,1945.0,13,Newton,1317,38,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,18TH,CENTRAL,"(34.0252, -118.2499)"
5627055,2019-05-12,1730.0,4,Hollenbeck,491,22,M,H,18.0,Drunkeness,M,647(F)PC,"DISORD CONDUCT:UI/DRUG, ALCOHOL",OLYMPIC,RIO VISTA,"(34.0254, -118.2227)"
192109962,2019-05-05,1420.0,21,Topanga,2143,56,M,W,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,6300    FALLBROOK                    AV,,"(34.1883, -118.6274)"
190611721,2019-05-02,2330.0,6,Hollywood,636,28,M,H,17.0,Liquor Laws,M,25658(A)BP,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,1700    VINE                         ST,,"(34.1034, -118.3325)"
5626526,2019-05-11,2125.0,13,Newton,1371,26,F,B,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,SLAUSON,110 FWY,"(33.9892, -118.2806)"
190113792,2019-05-14,1800.0,1,Central,165,47,M,W,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,7TH                          ST,MAPLE,"(34.0419, -118.2485)"
191311603,2019-05-08,850.0,13,Newton,1307,44,M,H,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,900 E  7TH                          ST,,"(34.039, -118.2444)"
190113751,2019-05-16,1620.0,1,Central,157,38,F,W,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,500    CROCKER                      ST,,"(34.0435, -118.2427)"
5629019,2019-05-14,1755.0,10,West Valley,1039,21,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,15700    VANOWEN                      ST,,"(34.1939, -118.4749)"
5626559,2019-05-11,2155.0,15,N Hollywood,1513,33,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,VANOWEN,RHODES,"(34.194, -118.403)"
191311546,2019-05-15,2115.0,13,Newton,1375,36,M,B,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,CENTRAL                      AV,53RD                         ST,"(33.9943, -118.2565)"
5627434,2019-05-12,2335.0,6,Hollywood,657,33,F,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA                 BL,SAINT ANDREWS,"(34.0908, -118.3114)"
5627064,2019-05-12,1730.0,12,77th Street,1252,57,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,5TH                          AV,FLORENCE,"(33.9746, -118.3221)"
5626672,2019-05-12,137.0,9,Van Nuys,931,26,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SEPULVEDA                    BL,VENTURA                      FY,"(34.1841, -118.4693)"
5625463,2019-05-10,1718.0,12,77th Street,1213,51,M,H,22.0,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,WESTERN,SLAUSON,"(33.9892, -118.3089)"
190509875,2019-05-09,1800.0,5,Harbor,584,15,M,H,17.0,Liquor Laws,M,25662(A)BP,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,PASEO DEL MAR,GAFFEY                       ST,"(33.707, -118.2939)"
5626585,2019-05-11,2130.0,13,Newton,1371,21,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,SLAUSON,110FWY,"(33.9924, -118.2772)"
5626657,2019-05-12,21.0,15,N Hollywood,1599,35,M,O,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CAHUENGA,FRANKLIN,"(34.1284, -118.3568)"
5624706,2019-05-09,2020.0,13,Newton,1327,36,M,H,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,21ST                         ST,HOOPER,"(34.0183, -118.2448)"
190211441,2019-05-12,1610.0,2,Rampart,212,28,M,H,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MADISON,CLINTON,"(34.0818, -118.2892)"
5626549,2019-05-11,2155.0,19,Mission,1936,39,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,RINALDI,LAUREL CANYON,"(34.2799, -118.4546)"
